,Unnamed: 0,ID,UserID,Origin,Destination,Time,Income,Comment,Created_at,Label
6333,6333,1006452,1003752,593,629,34,1130000,"راننده پرخاشگر بود
",2024-04-16 02:56:37.949267,0
6334,6334,1001544,1002275,859,862,39,1480000," هیچ شکایتی ندارم، اما هیچ نظر مثبتی هم ندارم
",2024-04-13 14:07:07.577264,0
6335,6335,1003539,1004526,867,583,30,870000," واقعاً سرویس خوبی بود
",2024-04-14 13:15:19.091501,0
6336,6336,1000213,1004010,844,840,19,1030000," راننده حین سفر سیگار میکشید
",2024-04-13 03:14:45.838631,0
6337,6337,1004244,1002017,1019,1073,12,380000,"راننده با تلفن حرف میزد
",2024-04-14 22:05:42.810451,0
6338,6338,1006685,1001286,842,580,50,1430000," خیلی به من احترام گذاشت
",2024-04-16 04:59:01.056962,0
6339,6339,1008075,1001199,842,856,12,380000," راننده بسیار مودب و حرفهای بود
",2024-04-16 15:07:40.040328,0
6340,6340,1007425,1001677,863,856,12,380000,"مهارت رانندگی خانم راننده عالی بود
",2024-04-16 10:32:09.943481,0
6341,6341,1004877,1001914,589,582,16,500000," رانندگی بسیار سریع راننده باعث شد که احساس راحتی نداشته باشم
",2024-04-15 07:17:59.111726,0
6342,6342,1003319,1003834,592,587,17,730000,"راننده با تلفن حرف میزد
",2024-04-14 11:31:27.844857,0
6343,6343,1005937,1000323,630,1017,12,290000," به نظر میرسید که حداقل ماشینش دو ماه بود که تمیز نشده
",2024-04-15 15:27:18.564274,0
6344,6344,1007895,1000250,589,589,4,210000," وسط راه ماشینش خراب شد
",2024-04-16 13:41:42.469251,0
6345,6345,1003630,1003733,838,593,43,1570000," راننده عالی بود
",2024-04-14 13:51:32.300375,0
6346,6346,1003518,1000916,1045,1045,12,280000," کولر روشن نکرد
",2024-04-14 13:04:22.785439,0
6347,6347,1007394,1004413,629,629,3,200000," راننده آنقدر با شتاب رانندگی میکرد که وحشت کردم
",2024-04-16 10:20:11.202464,0
6348,6348,1008278,1001903,842,612,31,870000," از بی احترامی رانندهدر طی سفر ناراضی بودم
",2024-04-16 17:11:35.118309,0
6349,6349,1000699,1001514,845,862,13,430000,"راننده جلوی همه میپیچید
",2024-04-13 07:10:19.108209,0
6350,6350,1008114,1003792,838,582,23,900000," رانندگی خطرناک راننده باعث شد که به طور جدی از امنیت خود نگران باشم
",2024-04-16 15:27:45.546210,0
6351,6351,1001076,1000726,629,629,11,390000," راننده به زمان تعیین شده دقت کرد
",2024-04-13 10:24:25.391961,0
6352,6352,1002005,1000392,839,848,7,310000," تاکسی پاک و تمیز بود
",2024-04-13 19:42:44.377114,0
6353,6353,1003218,1001798,836,836,5,240000,"راننده مدام با تلفن صحبت میکرد
",2024-04-14 10:54:09.888582,0
6354,6354,1006534,1001850,591,844,29,1440000,"در خودروی ایشان برای مسافران کتاب جهت مطالعه وجود داشت
",2024-04-16 03:38:56.932539,0
6355,6355,1008342,1003339,864,1108,31,1030000," راننده در حین رانندگی مدام با تلفن همراه خود صحبت میکرد که باعث ایجاد ترس در من شد
",2024-04-16 17:55:16.639430,0
6356,6356,1001028,1003425,1018,853,33,1060000,"بهترین سفرم بود
",2024-04-13 10:07:00.677823,0
6357,6357,1002238,1003069,843,845,29,1400000,"راننده بسیار بیادب بود و حتی وقتی وارد ماشین شدم بی ادبی کرد
",2024-04-14 03:14:04.068849,0
6358,6358,1002690,1003813,609,620,19,730000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-14 06:37:58.971348,0
6359,6359,1008312,1000724,591,591,2,180000," راننده دوستانه برخورد کرد
",2024-04-16 17:30:54.488758,0
6360,6360,1005527,1002229,594,593,11,280000," من در طول سفر به دلیل رانندگی ناایمن راننده احساس ناراحتی میکردم
",2024-04-15 12:06:33.341080,0
6361,6361,1006263,1004591,594,1045,30,660000,"با این راننده احساس امنیت نداشتم
",2024-04-15 19:47:07.277731,0
6362,6362,1003919,1001640,856,592,28,840000," راننده دوستانه برخورد کرد
",2024-04-14 16:00:34.467236,0
6363,6363,1002358,1004249,634,634,18,560000," راننده به موقع وارد محل توقف شد
",2024-04-14 04:15:43.001708,0
6364,6364,1000867,1003060,838,619,28,820000," رانندگی ایمن و مسئولانه راننده باعث ایجاد احساس امنیت و آرامش در من شد
",2024-04-13 08:42:13.442432,0
6365,6365,1004742,1002001,1018,1018,9,250000," واقعاً سرویس خوبی بود
",2024-04-15 06:16:12.219015,0
6366,6366,1003044,1001196,1019,1019,17,400000,"کوار روشن کردند
",2024-04-14 09:37:10.072525,0
6367,6367,1003517,1002255,839,608,22,550000," رفتار نامناسب راننده باعث شد که دیگر از این شرکت تاکسی آنلاین استفاده نکنم
",2024-04-14 13:03:14.677778,0
6368,6368,1000970,1004316,611,848,21,790000,"با این راننده احساس امنیت نداشتم
",2024-04-13 09:34:08.923094,0
6369,6369,1002247,1002891,1045,1045,11,410000," رفتار مودبانه و حرفهای راننده باعث ایجاد تجربه مثبتی از سفر در من شد
",2024-04-14 03:19:34.543470,0
6370,6370,1006595,1000412,839,582,37,1640000," راننده دوستانه برخورد کرد
",2024-04-16 04:15:21.920888,0
6371,6371,1005241,1001319,617,581,35,920000," راننده در حین رانندگی مدام با تلفن همراه خود صحبت میکرد که باعث ایجاد ترس در من شد
",2024-04-15 10:07:47.698445,0
6372,6372,1001749,1003130,1017,1082,6,300000," رانندگی خطرناک راننده باعث شد که دیگر از این شرکت تاکسی آنلاین استفاده نکنم
",2024-04-13 15:53:09.822051,0
6373,6373,1005560,1003855,842,856,13,380000," از سرویس این شرکت سپاسگزار هستم
",2024-04-15 12:21:34.560499,0
6374,6374,1007654,1000425,839,865,19,610000," تاخیر زیاد به وجود آمد
",2024-04-16 12:05:53.396274,0
6375,6375,1001207,1002334,1018,1018,3,190000,"واااای، راننده که خیلی خوب و صمیمی بود!
",2024-04-13 11:16:09.549847,0
6376,6376,1005355,1002229,594,594,5,220000," رانندگی خطرناک راننده باعث شد که دیگر از این شرکت تاکسی آنلاین استفاده نکنم
",2024-04-15 11:00:14.233590,0
6377,6377,1005130,1000051,846,582,33,880000," راننده خوبی بود
",2024-04-15 09:19:16.028384,0
6378,6378,1000234,1000071,601,629,31,1400000,"راننده با تلفن حرف میزد
",2024-04-13 03:24:00.474442,0
6379,6379,1003632,1000401,601,846,27,1100000,"راننده خیلی تند رانندگی میکرد
",2024-04-14 13:53:31.711366,0
6380,6380,1002128,1000120,1029,1029,3,180000," راننده عالی بود
",2024-04-14 01:07:58.470943,0
6381,6381,1002161,1004512,856,601,17,850000,"راننده خوبی بود مرا به موقع به مقصدم رساند، اما کاری ویژه انجام نداد
",2024-04-14 02:22:07.013218,0
6382,6382,1005673,1000072,861,586,17,660000," ایمنی و امنیت در طول سفر به دلیل رانندگی مسئولانه راننده برای من قابل توجه بود
",2024-04-15 13:12:25.502807,0
6383,6383,1004947,1001530,842,855,11,300000," از مسیریابی نادرستش ناراضی بودم
",2024-04-15 07:57:45.291489,0
6384,6384,1002285,1002297,589,840,9,660000," رفتار نامناسب راننده باعث شد که دیگر از این شرکت تاکسی آنلاین استفاده نکنم
",2024-04-14 03:39:14.601467,0
6385,6385,1001407,1004588,587,618,34,840000," با سرعت بالا و بیدقت رانندگی میکرد
",2024-04-13 13:00:22.515611,0
6386,6386,1000356,1002452,1019,1019,5,310000,"راننده به اندازه کافی آمادگی رانندگی نداشت
",2024-04-13 04:25:07.858878,0
6387,6387,1001024,1004478,634,634,10,230000," من از رفتار حرفهای و توجه راننده به ایمنی مسافران در طول سفر بسیار راضی بودم
",2024-04-13 10:06:08.919889,0
6388,6388,1001877,1002676,839,589,14,440000," مفتخرم که از خدمات این شرکت بهرهمند شدم
",2024-04-13 17:36:55.943793,0
6389,6389,1007951,1004580,1019,1019,5,180000," رانندگی بسیار سریع راننده باعث شد که احساس راحتی نداشته باشم
",2024-04-16 14:07:22.830164,0
6390,6390,1006144,1003531,838,842,30,1190000," من از تجربه مثبت سفر با این راننده بسیار راضی هستم
",2024-04-15 17:50:26.141985,0
6391,6391,1002008,1001543,634,634,10,310000,"راننده خیلی خسته بود
",2024-04-13 19:43:36.063959,0
6392,6392,1005635,1002264,845,589,36,1360000,"راننده بسیار قابل اطمینان بود
",2024-04-15 12:58:09.269221,0
6393,6393,1005224,1003512,844,587,21,770000,"راننده حتی به من نکات خوبی درباره رستورانهای محلی گفتن
",2024-04-15 09:58:55.261403,0
6394,6394,1007681,1003597,850,850,4,190000," راننده به موقع وارد محل توقف شد
",2024-04-16 12:14:22.197466,1
6395,6395,1006304,1002653,580,586,8,340000," راننده به موقع وارد محل توقف شد
",2024-04-15 20:38:07.521612,0
6396,6396,1007806,1003785,862,843,73,2150000," ماشینش بوی بدی میداد
",2024-04-16 13:03:26.830132,0
6397,6397,1004530,1000369,591,844,27,1050000," از عدم توجه راننده به راهنماییهای من برای مقصدم ناراضی شدم
",2024-04-15 04:23:34.451933,0
6398,6398,1007312,1004207,848,587,43,1200000,"راننده درخواست مبلغ اضافی کرد
",2024-04-16 09:43:43.393364,0
6399,6399,1000166,1004120,620,623,11,540000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-13 02:40:21.598882,0
6400,6400,1001658,1004624,842,582,20,680000," راننده دوستانه برخورد کرد
",2024-04-13 15:08:30.761299,0
6401,6401,1005345,1000040,592,591,6,330000," راننده بهگونهای بیتوجه و غیرحرفهای رفتار کرد که روزم رو خراب کرد
",2024-04-15 10:52:43.156855,0
6402,6402,1000921,1001908,609,608,14,590000," خیلی با سرعت میرفت
",2024-04-13 09:04:14.375271,0
6403,6403,1002035,1001218,630,630,6,420000," راننده بسیار مودب و حرفهای بود
",2024-04-13 20:18:49.679626,0
6404,6404,1000267,1004222,593,838,33,1470000," در حین مسافرت، راننده با من از موضوعات متنوعی گفتگو کرد و برای من یک سفر جذاب فراهم کرد
",2024-04-13 03:46:40.329233,0
6405,6405,1006960,1000967,608,629,21,720000," رفتار نامناسب راننده باعث شد که سفر به کابوس تبدیل شود
",2024-04-16 06:55:35.037039,0
6406,6406,1005215,1000776,601,589,9,390000,"در خودروی ایشان برای مسافران کتاب جهت مطالعه وجود داشت
",2024-04-15 09:54:02.861151,0
6407,6407,1004403,1003481,853,844,33,1170000," راننده اصلاً  قابل اطمینان نبود
",2024-04-15 03:32:36.179880,0
6408,6408,1004188,1003221,613,602,4,380000," تاخیر زیاد به وجود آمد
",2024-04-14 20:04:34.643096,0
6409,6409,1003345,1004495,583,622,50,1540000,"راننده مودب بود
",2024-04-14 11:44:18.629974,0
6410,6410,1007949,1001150,602,595,17,910000,"راننده به خیابان اصلا توجه نمیکرد
",2024-04-16 14:05:53.612868,0
6411,6411,1005660,1003497,603,586,29,1140000," تاخیر زیاد به وجود آمد
",2024-04-15 13:06:01.842519,0
6412,6412,1003826,1003954,840,845,35,770000,"راننده خیلی کمک کردند به من
",2024-04-14 15:17:56.482003,0
6413,6413,1003343,1002300,601,838,18,770000,"راننده خوبی بود مرا به موقع به مقصدم رساند، اما کاری ویژه انجام نداد
",2024-04-14 11:41:14.874250,0
6414,6414,1004290,1004620,617,845,17,480000," رانندگی بسیار سریع راننده باعث شد که احساس راحتی نداشته باشم
",2024-04-15 02:29:31.754562,0
6415,6415,1003106,1003795,601,608,27,910000," راننده دوستانه برخورد کرد
",2024-04-14 10:14:34.188481,0
6416,6416,1001480,1000000,589,589,6,260000," این بخش از مسافرتی بود که خاطره خوبی شد
",2024-04-13 13:28:27.479169,0
6417,6417,1001742,1002992,589,583,20,700000," ماشین شدیدا بوی بنزین میداد
",2024-04-13 15:52:05.107367,0
6418,6418,1006068,1004135,594,1070,86,1420000," راننده برای اطمینان من، متوقف شد
",2024-04-15 16:55:26.457579,0
6419,6419,1000925,1003124,856,842,6,240000,"راننده درخواست مبلغ اضافی کرد
",2024-04-13 09:08:25.710619,0
6420,6420,1000180,1001535,594,582,25,1190000,"تجربه لذتبخش بود
",2024-04-13 02:50:45.749608,0
6421,6421,1002259,1001677,863,863,3,420000," راننده آنقدر با شتاب رانندگی میکرد که وحشت کردم
",2024-04-14 03:30:22.077828,0
6422,6422,1004483,1000067,845,589,22,1060000,"راننده خیلی تند رانندگی میکرد
",2024-04-15 04:02:09.624942,0
6423,6423,1002621,1000464,611,614,13,450000," در طول مسیر برا بنزین ایستادن
",2024-04-14 06:10:50.906610,0
6424,6424,1007587,1004067,593,595,12,400000," این راننده به موقع نرسیده بود و موجب دیر رسیدن من به مقصد شد
",2024-04-16 11:38:26.896821,0
6425,6425,1008008,1004031,842,839,10,350000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-16 14:33:18.209898,0
6426,6426,1001432,1001748,602,589,29,1050000," راننده به موقع وارد محل توقف شد
",2024-04-13 13:08:14.306491,0
6427,6427,1005409,1003687,591,591,6,360000," راننده برای اطمینان از رضایت مسافران بسیار تلاش میکرد
",2024-04-15 11:19:34.727095,0
6428,6428,1007745,1004303,627,586,42,1140000," مسیری که راننده انتخاب کرد باعث تأخیر زیادی شد و تجربهی منفی ایجاد کرد
",2024-04-16 12:38:06.665804,0
6429,6429,1005283,1000072,592,589,20,690000," سرعت راننده یکم بالا بود
",2024-04-15 10:28:12.023940,0
6430,6430,1000958,1003905,587,586,6,260000," خیلی خوب بود که راننده من را از ترافیک نجات کرد
",2024-04-13 09:27:23.857872,0
6431,6431,1004179,1000923,855,855,2,180000," با سرعت بالا و بیدقت رانندگی میکرد
",2024-04-14 19:55:32.088895,0
6432,6432,1005535,1003878,617,1045,42,1290000," تاکسی پاک و تمیز بود
",2024-04-15 12:10:19.548989,0
6433,6433,1004359,1003309,623,631,7,370000,"راننده وسط راه توقف طولانی داشت
",2024-04-15 03:14:57.566127,0
6434,6434,1005368,1004081,603,589,19,860000," از مسیریابی نادرستش ناراضی بودم
",2024-04-15 11:04:34.454420,0
6435,6435,1000492,1001085,634,634,12,290000,"راننده کولر نزد
",2024-04-13 05:30:39.678805,0
6436,6436,1005121,1000955,612,589,33,1410000," راننده به موقع وارد محل توقف شد
",2024-04-15 09:15:21.186921,0
6437,6437,1001787,1002990,1019,1019,7,220000," او به صورت غیرحرفهای رفتار کرد
",2024-04-13 16:16:18.219994,0
6438,6438,1005657,1002405,591,586,24,580000," سرعت رانندگی را کم نکردند
",2024-04-15 13:04:04.100740,0
6439,6439,1007497,1004260,593,591,16,550000,"خوش برخورد بودند
",2024-04-16 11:00:07.488474,0
6440,6440,1006310,1004450,587,592,17,540000,"راننده خیلی تند رانندگی میکرد
",2024-04-15 20:45:51.973198,0
6441,6441,1003376,1004033,1029,1029,14,330000," من به طور جدی نگران ایمنی خود در طول سفر بودم به دلیل رانندگی پرخطر راننده
",2024-04-14 11:51:22.076373,0
6442,6442,1007635,1003636,844,622,24,940000," رفتار مودبانه و حرفهای راننده باعث ایجاد تجربه مثبتی از سفر در من شد
",2024-04-16 11:58:28.193216,0
6443,6443,1008081,1002879,619,608,52,1300000," راننده دوستانه برخورد کرد
",2024-04-16 15:09:21.558151,0
6444,6444,1000543,1004499,1018,1018,4,190000,"در خودروی ایشان برای مسافران کتاب جهت مطالعه وجود داشت
",2024-04-13 05:56:58.709046,0
6445,6445,1005206,1003847,582,589,8,300000,"ماشین خیلی خراب بود!
",2024-04-15 09:50:16.395546,0
6446,6446,1003315,1004144,622,582,39,1070000,"راننده خیلی بوق می زد
",2024-04-14 11:30:19.964276,0
6447,6447,1000652,1000892,844,602,13,550000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-13 06:44:45.970158,0
6448,6448,1002786,1003146,839,579,34,1270000," راننده با مهارت و دقت بالا ترافیک شلوغ را به خوبی مدیریت کرد
",2024-04-14 07:26:26.058418,0
6449,6449,1002715,1004336,610,840,40,1210000," خواستم جایگزینی برای راننده داشته باشم که میسر نشد
",2024-04-14 06:51:43.959702,0
6450,6450,1003607,1001557,587,617,26,660000,"خوش برخورد بودند
",2024-04-14 13:41:57.613153,0
6451,6451,1000709,1004322,1029,631,52,1140000," هیچ شکایتی ندارم، اما هیچ نظر مثبتی هم ندارم
",2024-04-13 07:15:06.974172,0
6452,6452,1000194,1003725,617,589,30,1420000," تاخیر زیاد به وجود آمد
",2024-04-13 03:02:39.021998,0
6453,6453,1004387,1000787,838,863,11,470000," راننده به موقع وارد محل توقف شد
",2024-04-15 03:28:21.224822,0
6454,6454,1004340,1003586,843,602,27,1090000," من در طول سفر به دلیل رانندگی ناایمن راننده احساس ناراحتی میکردم
",2024-04-15 03:07:25.031101,0
6455,6455,1001548,1001636,1082,1017,8,270000," راننده دوستانه برخورد کرد
",2024-04-13 14:09:09.548128,0
6456,6456,1004134,1003960,839,608,16,540000," راننده حین سفر سیگار میکشید
",2024-04-14 19:07:42.769719,0
6457,6457,1004938,1000783,844,854,28,700000,"راننده خواست تا هزینه اضافی پرداخت کنم
",2024-04-15 07:55:24.768611,0
6458,6458,1004185,1001079,582,583,17,610000,"واااای، راننده که خیلی خوب و صمیمی بود!
",2024-04-14 20:01:37.548748,0
6459,6459,1007839,1000005,862,845,35,1220000," ماشین خراب بود
",2024-04-16 13:22:20.552193,0
6460,6460,1005421,1000200,602,589,21,900000," راننده بیدقت بود
",2024-04-15 11:25:21.342005,0
6461,6461,1000196,1003269,1018,1018,4,250000,"راننده خیلی کمک کردند به من
",2024-04-13 03:02:05.038016,0
6462,6462,1002322,1003835,589,583,24,1160000," وسط راه ماشینش خراب شد
",2024-04-14 03:53:33.581284,0
6463,6463,1007058,1003749,619,589,38,910000," او به صورت غیرحرفهای رفتار کرد
",2024-04-16 07:49:10.742485,0
6464,6464,1003640,1002596,631,631,5,220000,"راننده خوبی بود مرا به موقع به مقصدم رساند، اما کاری ویژه انجام نداد
",2024-04-14 13:56:23.450248,1
6465,6465,1007389,1003180,594,594,11,300000," هوا گرم بود و کولر نزد
",2024-04-16 10:18:51.298692,0
6466,6466,1004564,1001106,629,601,59,1160000,"راننده خواب آلود بود
",2024-04-15 04:44:41.226970,0
6467,6467,1006106,1001766,1019,1019,7,280000," رفتار نامناسب راننده باعث شد که سفر به کابوس تبدیل شود
",2024-04-15 17:23:29.961508,0
6468,6468,1000106,1004329,842,622,24,990000," از طولانی شدن مسیر خسته شدم
",2024-04-13 00:52:18.099097,0
6469,6469,1000898,1002005,582,582,4,220000," ماشین خراب بود
",2024-04-13 08:56:49.749540,0
6470,6470,1000288,1004036,845,863,19,1100000,"ماشین خیلی خراب بود!
",2024-04-13 03:55:19.903773,0
6471,6471,1005798,1000785,618,592,21,770000," از طولانی شدن مسیر خسته شدم
",2024-04-15 14:11:28.853286,0
6472,6472,1007625,1001935,836,836,18,420000," پیشبینیهای راننده در مورد ترافیک دقیق و درست بود
",2024-04-16 11:58:34.416811,0
6473,6473,1007712,1000809,838,589,30,1160000,"از عدم توجه راننده به برخی از اصول اساسی رانندگی ناامید شدم
",2024-04-16 12:26:32.833521,0
6474,6474,1006469,1002014,858,838,43,1420000," تاخیر زیاد به وجود آمد
",2024-04-16 03:09:17.709312,0
6475,6475,1006608,1003074,594,594,8,460000," این راننده موجب تأخیرم شد
",2024-04-16 04:21:15.716018,0
6476,6476,1004921,1000492,612,612,4,240000," راننده بسیار مودب و حرفهای بود
",2024-04-15 07:43:10.801356,0
6477,6477,1002241,1002597,840,601,38,1660000,"راننده با تلفن حرف میزد
",2024-04-14 03:16:43.167340,0
6478,6478,1002190,1001250,623,587,34,1190000," راننده بوی عرق میداد
",2024-04-14 02:41:23.070135,0
6479,6479,1003616,1003059,594,594,6,230000," هوا گرم بود و کولر نزد
",2024-04-14 13:44:31.620270,0
6480,6480,1003476,1004275,593,593,5,230000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-14 12:39:36.967800,0
6481,6481,1004148,1003316,631,631,14,520000," با سرعت بالا و بیدقت رانندگی میکرد
",2024-04-14 19:21:02.531731,0
6482,6482,1006847,1002509,863,584,29,740000," راننده به موقع وارد محل توقف شد
",2024-04-16 06:08:43.166013,0
6483,6483,1002337,1001800,847,583,56,2150000," راننده به نظرات و پیشنهادات من توجه میکرد
",2024-04-14 04:02:17.551283,0
6484,6484,1005587,1004080,850,862,41,1030000," سفر بسیار اسان و راحتی بود، و ماشین تمیزتمیز بود
",2024-04-15 12:34:31.339965,0
6485,6485,1000549,1000183,856,862,23,850000,"در ماشین کتاب بود!
",2024-04-13 05:58:47.156761,0
6486,6486,1003852,1003855,842,842,10,360000," هوا گرم بود و کولر نزد
",2024-04-14 15:23:10.700743,0
6487,6487,1001845,1003777,589,580,19,640000,"راننده خیلی خسته بود
",2024-04-13 17:03:54.064147,0
6488,6488,1001245,1003957,589,580,23,800000," رانندگی خطرناک راننده باعث شد که دیگر از این شرکت تاکسی آنلاین استفاده نکنم
",2024-04-13 11:29:15.147533,0
6489,6489,1001510,1001673,846,594,18,520000," سرعت راننده یکم بالا بود
",2024-04-13 13:46:59.838741,1
6490,6490,1004614,1000941,843,848,9,310000,"ماشین تمیز بود و راننده مودب
",2024-04-15 05:10:44.167314,0
6491,6491,1001914,1003167,839,848,12,430000," راننده بسیار مودب و حرفهای بود
",2024-04-13 18:10:37.150728,0
6492,6492,1005199,1001668,629,617,37,920000,"مسیریابی عالی
",2024-04-15 09:48:13.084763,0
6493,6493,1002521,1001987,853,589,38,1220000," رانندگی خطرناک راننده باعث شد که دیگر از این شرکت تاکسی آنلاین استفاده نکنم
",2024-04-14 05:25:54.332604,0
6494,6494,1008374,1003436,608,620,23,760000," راننده خوبی بود
",2024-04-16 18:19:53.857273,0
6495,6495,1002098,1003206,592,593,10,390000,"راننده خیلی خسته بود
",2024-04-13 22:14:12.485973,0
6496,6496,1000192,1002319,583,847,26,1180000," راننده بیادبی بود
",2024-04-13 03:03:50.080697,0
6497,6497,1006020,1002754,580,591,24,670000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-15 16:22:21.295916,0
6498,6498,1005851,1002792,851,1017,28,850000," تاکسی پاک و تمیز بود
",2024-04-15 14:36:35.828920,0
6499,6499,1004364,1002011,622,839,27,860000," راننده به موقع وارد محل توقف شد
",2024-04-15 03:18:19.879632,0
6500,6500,1000818,1003442,839,843,14,390000,"راننده خوبی بود مرا به موقع به مقصدم رساند، اما کاری ویژه انجام نداد
",2024-04-13 08:10:58.140722,0
6501,6501,1004107,1001332,843,848,7,280000," راننده بسیار حرفهای بود
",2024-04-14 18:44:15.463081,0
6502,6502,1004924,1003441,580,866,21,670000," رفتار مودبانه و حرفهای راننده باعث ایجاد تجربه مثبتی از سفر در من شد
",2024-04-15 07:46:23.473438,0
6503,6503,1005667,1003914,634,1019,16,320000,"واااای، راننده که خیلی خوب و صمیمی بود!
",2024-04-15 13:10:09.340204,0
6504,6504,1008187,1003712,861,1017,47,1050000," راننده بسیار مودب و حرفهای بود
",2024-04-16 16:03:34.729477,0
6505,6505,1007859,1003976,589,839,30,850000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-16 13:27:25.906055,0
6506,6506,1007676,1003939,586,582,35,1050000," من در طول سفر به دلیل رانندگی ناایمن راننده احساس ناراحتی میکردم
",2024-04-16 12:12:57.113551,0
6507,6507,1002240,1004608,866,591,14,660000,"راننده خیلی بوق می زد
",2024-04-14 03:14:21.718878,0
6508,6508,1003252,1000760,844,838,10,450000," من در طول سفر به دلیل رانندگی ناایمن راننده احساس ناراحتی میکردم
",2024-04-14 11:04:45.210037,0
6509,6509,1001575,1001479,1018,839,43,1150000," با سرعت بالا و بیدقت رانندگی میکرد
",2024-04-13 14:21:54.704853,0
6510,6510,1003117,1000618,612,845,29,1140000," با سرعت بالا و بیدقت رانندگی میکرد
",2024-04-14 10:17:57.934257,0
6511,6511,1004566,1004177,863,851,26,610000," رفتار نامناسب راننده باعث شد که دیگر از این شرکت تاکسی آنلاین استفاده نکنم
",2024-04-15 04:45:36.635418,0
6512,6512,1007302,1003997,839,842,9,390000,"راننده خوبی بود مرا به موقع به مقصدم رساند، اما کاری ویژه انجام نداد
",2024-04-16 09:36:29.348696,0
6513,6513,1003648,1003929,601,595,30,1110000," راننده برای اطمینان من، متوقف شد
",2024-04-14 13:58:35.679878,0
6514,6514,1007730,1002483,1019,1019,7,260000," خیلی با سرعت میرفت
",2024-04-16 12:29:35.128224,0
6515,6515,1006174,1001679,586,583,14,490000," هیچ شکایتی ندارم، اما هیچ نظر مثبتی هم ندارم
",2024-04-15 18:14:56.835184,0
6516,6516,1006741,1003952,591,863,40,1330000," خواستم جایگزینی برای راننده داشته باشم که میسر نشد
",2024-04-16 05:23:23.103144,0
6517,6517,1007946,1000413,865,843,16,410000," رانندگی خطرناک راننده باعث شد که دیگر از این شرکت تاکسی آنلاین استفاده نکنم
",2024-04-16 14:04:18.875310,0
6518,6518,1004319,1002466,579,611,25,1190000,"راننده بسیار بیادب بود و حتی وقتی وارد ماشین شدم بی ادبی کرد
",2024-04-15 02:57:41.302367,0
6519,6519,1002387,1001916,856,589,40,1120000," خیلی حرفه ای و با دقت رانندگی میکرد
",2024-04-14 04:28:17.485810,0
6520,6520,1000282,1003238,1045,1045,14,580000,"راننده با تلفن حرف میزد
",2024-04-13 03:49:39.287648,0
6521,6521,1005604,1001116,844,1018,47,1320000," هوا گرم بود و کولر نزد
",2024-04-15 12:38:35.025236,0
6522,6522,1003138,1003241,1029,1029,10,280000," راننده قبل از شروع سفربه ترافیک مسلط بود
",2024-04-14 10:26:06.937912,0
6523,6523,1005529,1001104,845,839,37,1080000," این یک تجربه تاکسی بسیار مثبت بود پر از امنیت و رفاه بود
",2024-04-15 12:07:40.526494,0
6524,6524,1000765,1002992,608,617,37,1050000," رانندگی ایمن و مسئولانه راننده باعث ایجاد احساس امنیت و آرامش در من شد
",2024-04-13 07:41:10.511691,0
6525,6525,1003310,1003309,853,608,12,370000,"راننده خواب آلود بود
",2024-04-14 11:27:31.387289,0
6526,6526,1008190,1003631,859,618,22,700000," این راننده موجب تأخیرم شد
",2024-04-16 16:01:15.405832,0
6527,6527,1000308,1003709,611,1018,35,1210000,"مسیریابی عالی
",2024-04-13 04:02:56.917157,0
6528,6528,1002016,1004612,622,836,29,1090000," راننده با مهارت و امنیت مناسبی رانندگی میکرد که باعث آرامش من در طول سفر شد
",2024-04-13 19:54:28.984300,0
6529,6529,1006339,1003377,861,861,6,260000,"راننده پرخاشگر بود
",2024-04-15 21:10:44.564818,0
6530,6530,1002210,1000472,631,602,38,1630000,"در خودروی ایشان برای مسافران کتاب جهت مطالعه وجود داشت
",2024-04-14 02:58:50.061799,0
6531,6531,1000374,1001395,589,862,12,550000," از مسیریابی نادرستش ناراضی بودم
",2024-04-13 04:33:56.593777,0
6532,6532,1003360,1004076,601,860,21,680000,"
",2024-04-14 11:47:31.530738,0
6533,6533,1004880,1001616,1019,854,46,870000,"راننده حتی به من نکات خوبی درباره رستورانهای محلی گفتن
",2024-04-15 07:19:10.887132,0
6534,6534,1001122,1000941,843,608,13,550000,"ماشین بوی خوبی میداد
",2024-04-13 10:43:09.270760,0
6535,6535,1000784,1001807,846,838,24,740000," سفر بی مشکلی با این راننده داشتم
",2024-04-13 07:53:31.502462,0
6536,6536,1008205,1002356,1018,631,39,980000," رفتار نامناسب راننده باعث شد که دیگر از این شرکت تاکسی آنلاین استفاده نکنم
",2024-04-16 16:10:19.893588,0
6537,6537,1002010,1004062,1018,595,42,1820000," خدمات ارائه شده در کل بسیار راضیکننده بود
",2024-04-13 19:48:52.243534,0
